sample_pair	feature	assigned_value	sd	n	u_char	homo_p	homo	u_homo	stab_p	stab	u_lts	type	u_homo_eff	u_lts_eff	u_c	u_k	MetaboliteName	final_type
X/P	HMDB0000207	1.02459893596196	0.225607136086788	9	0.0752023786955959		yes		0.839498695928246	yes	0.00773872329877314	informative	0	0	0.0752023786955959	0.150404757391192	octadecenoate	informative
X/P	HMDB0000208	1.12742172963002	0.428194008367109	9	0.14273133612237		yes		0.137252695317454	yes	0.0124427115784976	informative	0	0	0.14273133612237	0.285462672244739	alpha-ketoglutarate	informative
X/P	HMDB0000209	0.697402151001679	0.484281559799707	9	0.161427186599902		yes		1.03392620900074e-06	no	0.00277085642372647	informative	0	0	0.161427186599902	0.322854373199805	phenylacetate	informative
X/P	HMDB0000210	0.995574421817259	0.094820108281927	9	0.0316067027606423		yes		0.32414679882061	yes	0.00302852900347686	informative	0	0	0.0316067027606423	0.0632134055212847	pantothenate	informative
X/P	HMDB0000214	0.940485543334443	0.0508406937468159	9	0.0169468979156053		yes		0.37631674036258	yes	0.00164756417629942	informative	0	0	0.0169468979156053	0.0338937958312106	ornithine	informative
X/P	HMDB0000220	0.959257667886144	0.106413353148574	9	0.0354711177161912		yes		0.223760309267641	yes	0.00326924629075068	informative	0	0	0.0354711177161912	0.0709422354323824	palmitate (16:0)	informative
X/P	HMDB0000226	1.02960101480017	0.171078612295238	9	0.0570262040984125		yes		0.747558874645081	yes	0.00584020616147319	informative	0	0	0.0570262040984125	0.114052408196825	orotate	informative
X/P	HMDB0000243	0.987689604724303	0.0768748140771693	9	0.0256249380257231		yes		0.855706405079649	yes	0.00263855093168366	informative	0	0	0.0256249380257231	0.0512498760514462	pyruvate	informative
X/P	HMDB0000248	1.53792702404178	0.857487543853845	9	0.285829181284615		yes		2.41145722703559e-07	no	0.00398711870061642	informative	0	0	0.285829181284615	0.57165836256923	thyroxine	informative
X/P	HMDB0000251	1.00058854672999	0.0373165826329444	9	0.0124388608776481		yes		0.235648273407589	yes	0.00115292182968724	informative	0	0	0.0124388608776481	0.0248777217552962	taurine	informative
X/P	HMDB0000252	1.01745564290015	0.248750258318229	9	0.0829167527727432		yes		0.845951743611468	yes	0.00853471547456162	informative	0	0	0.0829167527727432	0.165833505545486	sphingosine	informative
X/P	HMDB0000254	1.09529066287082	0.196534240334626	9	0.0655114134448755		yes		0.00273475597371133	no	0.00341673296952023	informative	0	0	0.0655114134448755	0.131022826889751	succinate	informative
X/P	HMDB0000267	0.988590002548085	0.129808092218128	9	0.0432693640727093		yes		0.33979489506494	yes	0.00416542328303353	informative	0	0	0.0432693640727093	0.0865387281454187	5-oxoproline	informative
X/P	HMDB0000269	0.676113338425924	0.172772811036807	6	0.0705342047444126		yes			yes		informative	0	0	0.0705342047444126	0.141068409488825	sphinganine	informative
X/P	HMDB0000271	0.958597365374476	0.0984054530594714	9	0.0328018176864905		yes		0.277076296920402	yes	0.00309311006057324	informative	0	0	0.0328018176864905	0.0656036353729809	sarcosine	informative
X/P	HMDB0000277	1.09685823893763	0.403674282568291	9	0.13455809418943		yes		0.326868675923349	yes	0.012903989939826	informative	0	0	0.13455809418943	0.26911618837886	sphingosine 1-phosphate	informative
X/P	HMDB0000289	0.852585257865323	0.22081911939537	9	0.0736063731317901		yes		0.0344505364174196	no	0.00539990030081689	informative	0	0	0.0736063731317901	0.14721274626358	urate	informative
X/P	HMDB0000292	0.962232552388559	0.0492606504156668	9	0.0164202168052223		yes		0.692889555350176	yes	0.00167489744990696	informative	0	0	0.0164202168052223	0.0328404336104445	xanthine	informative
X/P	HMDB0000296	0.988689785774818	0.0316390015698324	9	0.0105463338566108		yes		0.604938352326645	yes	0.0010665808019138	informative	0	0	0.0105463338566108	0.0210926677132216	uridine	informative
X/P	HMDB0000300	0.937671510814698	0.138861450587829	9	0.0462871501959431		yes		0.985326682271373	yes	0.00477807814513355	informative	0	0	0.0462871501959431	0.0925743003918861	uracil	informative
X/P	HMDB0000323	0.98170151830218	0.174202221771222	9	0.0580674072570741		yes		0.0293847021541226	no	0.00417250673844055	informative	0	0	0.0580674072570741	0.116134814514148	3-amino-2-piperidone	informative
X/P	HMDB0000337	0.931198350757432	0.0796329251960496	9	0.0265443083986832		yes		0.295192408387265	yes	0.00251949510145083	informative	0	0	0.0265443083986832	0.0530886167973664	3,4-dihydroxybutyrate	informative
X/P	HMDB0000375	1.30393698284485	0.202353134381636	9	0.0674510447938787		yes		0.00557234693042624	no	0.00387877084930362	informative	0	0	0.0674510447938787	0.134902089587758	3-(3-hydroxyphenyl)propionate	informative
X/P	HMDB0000378	0.864729087640601	0.118110133692968	9	0.0393700445643228		yes		0.966207624460288	yes	0.00406359290817268	certified	0	0	0.0393700445643228	0.0787400891286456	2-methylbutyrylcarnitine (C5)	certified
X/P	HMDB0000387	1.15684222375052	0.649803737413968	9	0.216601245804656		yes		0.318787686803786	yes	0.0207199938092247	informative	0	0	0.216601245804656	0.433202491609312	3-hydroxylaurate	informative
X/P	HMDB0000407	0.854962061190508	0.0631151608032342	9	0.0210383869344114		yes		0.594431152643464	yes	0.00212508590300097	informative	0	0	0.0210383869344114	0.0420767738688228	alpha-hydroxyisovalerate	informative
X/P	HMDB0000416	0.906833614104217	0.0412373128118938	9	0.0137457709372979		yes		0.348211352952482	yes	0.00132643674315315	certified	0	0	0.0137457709372979	0.0274915418745959	17alpha-hydroxypregnenolone 3-sulfate	certified
X/P	HMDB0000462	0.967152203826035	0.0921834382850236	9	0.0307278127616745		yes		0.983773409187366	yes	0.00317191792514056	informative	0	0	0.0307278127616745	0.0614556255233491	allantoin	informative
X/P	HMDB0000479	1.00673725521152	0.217639347469635	9	0.072546449156545		yes		0.175567302422501	yes	0.00650748013003895	informative	0	0	0.072546449156545	0.14509289831309	3-methylhistidine	informative
X/P	HMDB0000482	1.03962523840668	0.0787524808480157	9	0.0262508269493386		yes		0.816599694564896	yes	0.00269870557404421	informative	0	0	0.0262508269493386	0.0525016538986771	caprylate (8:0)	informative
X/P	HMDB0000497	0.940354751280026	0.0390700958399665	9	0.0130233652799888		yes		0.434402948282319	yes	0.00128288045939496	informative	0	0	0.0130233652799888	0.0260467305599777	5,6-dihydrouridine	informative
X/P	HMDB0000511	1.01728558693878	0.0846071274513127	9	0.0282023758171042		yes		0.0636354271991517	yes	0.00223810715202643	informative	0	0	0.0282023758171042	0.0564047516342084	caprate (10:0)	informative
X/P	HMDB0000512	0.922674177738132	0.099681462861739	9	0.0332271542872463		yes		0.00860545672755024	no	0.002027006883708	informative	0	0	0.0332271542872463	0.0664543085744927	N-acetylphenylalanine	informative
X/P	HMDB0000517	0.905475889747766	0.199143703163187	9	0.0663812343877289		yes		0.00116429252697813	no	0.00307587543017788	informative	0	0	0.0663812343877289	0.132762468775458	arginine	informative
X/P	HMDB0000525	0.822338141569077	0.203049688831573	9	0.0676832296105244		yes		0.249136530782328	yes	0.00631105042149603	informative	0	0	0.0676832296105244	0.135366459221049	5-hydroxyhexanoate	informative
X/P	HMDB0000529	1.10718978278113	0.194186822280787	9	0.0647289407602624		yes		0.0222358315211259	no	0.00448381885955442	informative	0	0	0.0647289407602624	0.129457881520525	5-dodecenoate (12:1n7)	informative
X/P	HMDB0000532	1.06613081157425	0.264563471486521	9	0.0881878238288403		yes		0.512695375839315	yes	0.008809337326154	informative	0	0	0.0881878238288403	0.176375647657681	N-acetylglycine	informative
X/P	HMDB0000535	1.83975560378616	1.19923575853594	9	0.399745252845314		yes		9.25662974388617e-06	no	0.00937169573523792	informative	0	0	0.399745252845314	0.799490505690629	caproate (6:0)	informative
X/P	HMDB0000539	1.07571924658473	0.0997929174620437	9	0.0332643058206812		yes		0.0169590693394851	no	0.00222290725917192	informative	0	0	0.0332643058206812	0.0665286116413625	arabonate/xylonate	informative
X/P	HMDB0000555	1.04343005835508	0.454182054555293	9	0.151394018185097		yes		0.0178281236168419	no	0.0101845112262006	informative	0	0	0.151394018185097	0.302788036370195	3-methyladipate	informative
X/P	HMDB0000562	0.898948464247084	0.0406536011384598	9	0.0135512003794866		yes		0.917404914510319	yes	0.00139773106005385	informative	0	0	0.0135512003794866	0.0271024007589732	creatinine	informative
X/P	HMDB0000564	0.917329659827836	0.253740519793421	9	0.0845801732644738		yes		0.916409220380154	yes	0.00872379996176251	informative	0	0	0.0845801732644738	0.169160346528948	1,2-dipalmitoyl-GPC (16:0/16:0)	informative
X/P	HMDB0000622	1.06908725965241	0.280431798566895	9	0.093477266188965		yes		0.0443939821225406	no	0.00708609852350317	informative	0	0	0.093477266188965	0.18695453237793	ethylmalonate	informative
X/P	HMDB0000623	0.965618295022646	0.162439949974983	9	0.0541466499916609		yes		0.0198911240929315	no	0.00369587500000979	informative	0	0	0.0541466499916609	0.108293299983322	dodecanedioate (C12-DC)	informative
X/P	HMDB0000625	0.830442170160985	0.31051310038046	9	0.103504366793487		yes		1.06162167696802e-05	no	0.0024742540078772	informative	0	0	0.103504366793487	0.207008733586973	gluconate	informative
X/P	HMDB0000626	1.01226900093847	0.0914163599669784	9	0.0304721199889928		yes		0.080326949034449	yes	0.00248962936458521	informative	0	0	0.0304721199889928	0.0609442399779856	deoxycholate	informative
X/P	HMDB0000630	0.768022660759411	0.264388037093568	7	0.0999292851100146		yes		0.446360738905938	yes	0.00967756974608309	informative	0	0	0.0999292851100146	0.199858570220029	cytosine	informative
X/P	HMDB0000637	0.895296622206601	0.0525206104935786	9	0.0175068701645262		yes		0.219761333761036	yes	0.00161036040240524	certified	0	0	0.0175068701645262	0.0350137403290524	glycochenodeoxycholate	certified
X/P	HMDB0000638	1.04577280191172	0.0692512371598447	9	0.0230837457199482		yes		0.961702507204082	yes	0.0023825035293637	informative	0	0	0.0230837457199482	0.0461674914398965	laurate (12:0)	informative
X/P	HMDB0000641	0.95346612650757	0.0907266366687588	9	0.0302422122229196		yes		0.164245595682376	yes	0.0026921122824766	informative	0	0	0.0302422122229196	0.0604844244458392	glutamine	informative
X/P	HMDB0000651	0.847574677041832	0.0512509972936928	9	0.0170836657645643		yes		0.290643767090003	yes	0.00161893780004898	certified	0	0	0.0170836657645643	0.0341673315291285	decanoylcarnitine (C10)	certified
X/P	HMDB0000653	0.993124688195805	0.818851449005509	9	0.272950483001836		yes		0.975193817863805	yes	0.0281744685009325	informative	0	0	0.272950483001836	0.545900966003673	cholesterol sulfate	informative
X/P	HMDB0000660	0.813008361342027	0.441706619619038	9	0.147235539873013		yes		0.0360457840499729	no	0.0108651362120825	informative	0	0	0.147235539873013	0.294471079746026	fructose	informative
X/P	HMDB0000661	0.85105810257565	0.0957754126172594	9	0.0319251375390865		yes		0.0206189731399561	no	0.00218950664127354	informative	0	0	0.0319251375390865	0.0638502750781729	glutarate (C5-DC)	informative
X/P	HMDB0000665	1.02026173321039	0.213079190203109	9	0.0710263967343698		yes		1.59500833889531e-06	no	0.00129677150508624	informative	0	0	0.0710263967343698	0.14205279346874	alpha-hydroxyisocaproate	informative
X/P	HMDB0000669	1.04471385232766	0.280737924188606	9	0.0935793080628685		yes		0.112141828304001	yes	0.00796381369247052	informative	0	0	0.0935793080628685	0.187158616125737	2-hydroxyphenylacetate	informative
X/P	HMDB0000672	0.839763770256284	0.221437824225464	9	0.0738126080751545		yes		0.000106410714777488	no	0.00244536114083541	informative	0	0	0.0738126080751545	0.147625216150309	hexadecanedioate (C16-DC)	informative
X/P	HMDB0000673	1.02350756075972	0.0760641021610156	9	0.0253547007203385		yes		0.122288211860079	yes	0.00218026300171383	informative	0	0	0.0253547007203385	0.0507094014406771	linoleate (18:2n6)	informative
X/P	HMDB0000682	0.917167914497862	0.107248813775179	9	0.0357496045917263		yes		0.25216541134847	yes	0.00333773924551088	informative	0	0	0.0357496045917263	0.0714992091834526	3-indoxyl sulfate	informative
X/P	HMDB0000684	0.910448598901389	0.0766913735205794	9	0.0255637911735265		yes		0.121383986383534	yes	0.0021962959838819	informative	0	0	0.0255637911735265	0.051127582347053	kynurenine	informative
X/P	HMDB0000686	0.904812447933624	0.052391329353164	9	0.0174637764510547		yes		0.00201546736010616	no	0.000873224424670556	informative	0	0	0.0174637764510547	0.0349275529021093	isoursodeoxycholate	informative
X/P	HMDB0000687	0.937883224388421	0.035338900024781	9	0.0117796333415937		yes		0.740892958561293	yes	0.00120585199820114	certified	0	0	0.0117796333415937	0.0235592666831874	leucine	certified
X/P	HMDB0000689	1.73439156079931	1.2722009564238	9	0.4240669854746		yes		6.48793609569337e-06	no	0.00945245256427635	informative	0	0	0.4240669854746	0.848133970949199	isocaproate (i6:0)	informative
X/P	HMDB0000695	0.945226469858304	0.0311710625628937	9	0.0103903541876312		yes		0.190953964847918	yes	0.000940936523263447	certified	0	0	0.0103903541876312	0.0207807083752625	4-methyl-2-oxopentanoate	certified
X/P	HMDB0000698	0.950243206098813	0.425756133513694	9	0.141918711171231		yes		0.130150093012865	yes	0.0122944304153852	informative	0	0	0.141918711171231	0.283837422342463	glycolithocholate	informative
X/P	HMDB0000699	1.02744777205445	0.0512632569610134	9	0.0170877523203378		yes		0.300578029977494	yes	0.00162491302483872	informative	0	0	0.0170877523203378	0.0341755046406756	1-methylnicotinamide	informative
X/P	HMDB0000714	1.06888537475521	0.106156982476831	9	0.0353856608256103		yes		0.0214319889872007	no	0.00243928953211585	informative	0	0	0.0353856608256103	0.0707713216512205	hippurate	informative
X/P	HMDB0000715	0.935483692013084	0.0525164693222741	9	0.0175054897740914		yes		0.114362640479104	yes	0.00149327525362011	informative	0	0	0.0175054897740914	0.0350109795481827	kynurenate	informative
X/P	HMDB0000718	0.960732332783179	0.103025932386974	9	0.0343419774623247		yes		0.540077871971702	yes	0.00344452634953279	informative	0	0	0.0343419774623247	0.0686839549246495	isovalerate (i5:0)	informative
X/P	HMDB0000725	0.912977797112484	0.0322704190454937	9	0.0107568063484979		yes		0.789744051981087	yes	0.00110438194361757	informative	0	0	0.0107568063484979	0.0215136126969958	trans-4-hydroxyproline	informative
X/P	HMDB0000730	1.29109727404536	0.855590121308321	9	0.285196707102774		yes		0.364420925728557	yes	0.0276420088364242	informative	0	0	0.285196707102774	0.570393414205548	isobutyrylglycine	informative
X/P	HMDB0000736	1.02016681179604	0.112083844701355	9	0.0373612815671184		yes		0.449021413391769	yes	0.00369101490666933	informative	0	0	0.0373612815671184	0.0747225631342368	isobutyrylcarnitine (C4)	informative
X/P	HMDB0000754	1.06526402960484	0.392586620207136	9	0.130862206735712		yes		0.127656221183253	yes	0.0113106090141837	informative	0	0	0.130862206735712	0.261724413471424	beta-hydroxyisovalerate	informative
X/P	HMDB0000755	0.882828317241984	0.0393350043380607	9	0.0131116681126869		yes		0.123797465294658	yes	0.00112912921586485	informative	0	0	0.0131116681126869	0.0262233362253738	3-(4-hydroxyphenyl)lactate	informative
X/P	HMDB0000763	0.949957704966734	0.168369333189551	7	0.0636376262899037		yes		0.236891101100524	yes	0.00550040172122408	informative	0	0	0.0636376262899037	0.127275252579808	5-hydroxyindoleacetate	informative
X/P	HMDB0000765	0.950036252648464	0.0504601827254177	9	0.0168200609084726		yes		0.292749039385137	yes	0.00159514114192028	informative	0	0	0.0168200609084726	0.0336401218169452	mannitol/sorbitol	informative
X/P	HMDB0000767	0.933348118256816	0.0550753545277257	9	0.0183584515092419		yes		0.622491467545694	yes	0.00186023710549955	informative	0	0	0.0183584515092419	0.0367169030184838	pseudouridine	informative
X/P	HMDB0000772	0.983149059552964	0.0411819176958575	9	0.0137273058986192		yes		0.342985428190934	yes	0.00132270129269685	informative	0	0	0.0137273058986192	0.0274546117972383	nonadecanoate (19:0)	informative
X/P	HMDB0000782	0.923263640389669	0.133613071183013	9	0.0445376903943376		yes		0.0369817305869201	no	0.00329756472454618	informative	0	0	0.0445376903943376	0.0890753807886751	octadecanedioate (C18-DC)	informative
X/P	HMDB0000784	1.67593139977071	0.934425103928411	9	0.311475034642804		yes		0.00074239897683707	no	0.0135553652945834	informative	0	0	0.311475034642804	0.622950069285607	azelate (C9-DC)	informative
X/P	HMDB0000792	0.899074835185507	0.159242871687891	9	0.0530809572292971		yes		0.0886564144362748	yes	0.00438994651369828	informative	0	0	0.0530809572292971	0.106161914458594	sebacate (C10-DC)	informative
X/P	HMDB0000801	0.995900874938506	0.150920717824951	9	0.0503069059416503		yes		0.752177203006162	yes	0.0051535992460663	informative	0	0	0.0503069059416503	0.100613811883301	phytanate	informative
X/P	HMDB0000806	0.983372117656558	0.0460114004886396	9	0.0153371334962132		yes		0.079055977247972	yes	0.00125059758224036	informative	0	0	0.0153371334962132	0.0306742669924264	myristate (14:0)	informative
X/P	HMDB0000826	0.922826693625476	0.131277043357582	9	0.0437590144525273		yes		0.034196839680918	no	0.00320716010461093	informative	0	0	0.0437590144525273	0.0875180289050547	pentadecanoate (15:0)	informative
X/P	HMDB0000827	0.927967601455473	0.175698577456733	9	0.0585661924855775		yes		0.102907480778779	yes	0.00493260747912867	informative	0	0	0.0585661924855775	0.117132384971155	stearate (18:0)	informative
X/P	HMDB0000840	1.02513868262266	0.332349932789075	9	0.110783310929692		yes		0.595810080974947	yes	0.0111920288220897	informative	0	0	0.110783310929692	0.221566621859383	2-hydroxyhippurate (salicylurate)	informative
X/P	HMDB0000847	1.06461130475396	0.0876624783788689	9	0.0292208261262896		yes		0.685150531857578	yes	0.00297866565616629	informative	0	0	0.0292208261262896	0.0584416522525793	pelargonate (9:0)	informative
X/P	HMDB0000872	0.985317861671901	0.104399686163188	9	0.0347998953877293		yes		0.454188114091355	yes	0.00344137969983305	informative	0	0	0.0347998953877293	0.0695997907754586	tetradecanedioate (C14-DC)	informative
X/P	HMDB0000875	1.06171205527675	0.0630940828240151	9	0.0210313609413384		yes		0.151465513360946	yes	0.00185470317773052	certified	0	0	0.0210313609413384	0.0420627218826767	trigonelline (N'-methylnicotinate)	certified
X/P	HMDB0000883	0.950329290952819	0.0363539944917299	9	0.01211799816391		yes		0.883223558438118	yes	0.00124886734414542	certified	0	0	0.01211799816391	0.02423599632782	valine	certified
X/P	HMDB0000884	0.988636592065951	0.0481895474131296	9	0.0160631824710432		yes		0.406915416383078	yes	0.00157304265367371	informative	0	0	0.0160631824710432	0.0321263649420864	5-methyluridine (ribothymidine)	informative
X/P	HMDB0000888	0.967152475082198	0.352326398808547	9	0.117442132936182		yes		0.0587810781641884	yes	0.00922720186873139	informative	0	0	0.117442132936182	0.234884265872365	undecanedioate (C11-DC)	informative
X/P	HMDB0000892	1.0341037531563	0.150673264221336	9	0.050224421407112		yes		0.56532384403991	yes	0.00505488499220689	informative	0	0	0.050224421407112	0.100448842814224	valerate (5:0)	informative
X/P	HMDB0000893	0.885339519365787	0.368994449567091	9	0.122998149855697		yes		0.564345418184299	yes	0.0123776855691874	informative	0	0	0.122998149855697	0.245996299711394	suberate (C8-DC)	informative
X/P	HMDB0000896	1.02127939071239	0.203796336851496	9	0.067932112283832		yes		0.00123011753163336	no	0.00317190482593999	informative	0	0	0.067932112283832	0.135864224567664	taurodeoxycholate	informative
X/P	HMDB0000897	0.915312498547416	0.0553228598687229	9	0.0184409532895743		yes		0.027920578985274	no	0.00131626114453757	informative	0	0	0.0184409532895743	0.0368819065791486	7-methylguanine	informative
X/P	HMDB0000904	0.970535143014027	0.0754958167999606	9	0.0251652722666535		yes		0.754166124866844	yes	0.00257833608963103	informative	0	0	0.0251652722666535	0.0503305445333071	citrulline	informative
X/P	HMDB0000925	0.851125721355117	0.0544709207427586	9	0.0181569735809195		yes		0.238197531270953	yes	0.00168487621748813	certified	0	0	0.0181569735809195	0.036313947161839	trimethylamine N-oxide	certified
X/P	HMDB0000929	0.961142214853457	0.0773535758664911	9	0.0257845252888304		yes		0.926371652730604	yes	0.00265998235384093	informative	0	0	0.0257845252888304	0.0515690505776607	tryptophan	informative
X/P	HMDB0000943	1.1485781465889	0.3188197101351	9	0.1062732367117		yes		0.0819926425084399	yes	0.00870481183201888	informative	0	0	0.1062732367117	0.2125464734234	threonate	informative
X/P	HMDB0000946	0.903618837136707	0.0511804011292236	9	0.0170601337097412		yes		0.000583481962690399	no	0.000717881430813867	informative	0	0	0.0170601337097412	0.0341202674194824	ursodeoxycholate	informative
X/P	HMDB0000947	0.943384872264616	0.141784616616904	9	0.0472615388723013		yes		0.00246895430478599	no	0.00243039045077851	informative	0	0	0.0472615388723013	0.0945230777446025	undecanoate (11:0)	informative
X/P	HMDB0000991	0.937324546147334	0.0339944680883738	9	0.0113314893627913		yes		0.0705944279411016	yes	0.000911039635981609	informative	0	0	0.0113314893627913	0.0226629787255825	2-aminooctanoate	informative
X/P	HMDB0001032	0.916603851881417	0.0324842254617052	9	0.0108280751539017		yes		0.624003953398421	yes	0.00109737100101403	certified	0	0	0.0108280751539017	0.0216561503078035	dehydroisoandrosterone sulfate (DHEA-S)	certified
X/P	HMDB0001043	0.974068864011766	0.0389822854009679	9	0.012994095133656		yes		0.584314937724034	yes	0.00131094050241594	informative	0	0	0.012994095133656	0.0259881902673119	arachidonate (20:4n6)	informative
X/P	HMDB0001173	0.89525763759732	0.152310770848543	9	0.0507702569495145		yes		0.0787522282833856	yes	0.00413785574559449	informative	0	0	0.0507702569495145	0.101540513899029	5-methylthioadenosine (MTA)	informative
X/P	HMDB0001325	0.869414603060674	0.100602048120794	9	0.0335340160402647		yes		0.425509359106074	yes	0.00329722962428516	certified	0	0	0.0335340160402647	0.0670680320805294	N6,N6,N6-trimethyllysine	certified
X/P	HMDB0001348	0.952518877408907	0.188569512119267	9	0.0628565040397558		yes		0.212958692885574	yes	0.00576184180136112	informative	0	0	0.0628565040397558	0.125713008079512	stearoyl sphingomyelin (d18:1/18:0)	informative
X/P	HMDB0001383	0.940929983571152	0.0895866814774564	6	0.0365736095615022		yes			yes		informative	0	0	0.0365736095615022	0.0731472191230044	sphinganine-1-phosphate	informative
X/P	HMDB0001406	0.868525055606338	0.168339895658314	9	0.0561132985527714		yes		0.00718659342204956	no	0.00334053101667091	informative	0	0	0.0561132985527714	0.112226597105543	nicotinamide	informative
X/P	HMDB0001429	1.02887412124097	0.0551376594965628	9	0.0183792198321876		yes		0.000461304775502738	no	0.000748368625861166	informative	0	0	0.0183792198321876	0.0367584396643752	phosphate	informative
X/P	HMDB0001492	1.05211972226029	0.122149155551496	9	0.0407163851838321		yes		0.00626095218014711	no	0.00237888427880976	informative	0	0	0.0407163851838321	0.0814327703676641	gamma-tocopherol/beta-tocopherol	informative
X/P	HMDB0001547	0.929774104629339	0.0856970161461085	9	0.0285656720487028		yes		0.618153732174019	yes	0.00289316998093713	informative	0	0	0.0285656720487028	0.0571313440974056	corticosterone/cortexolone	informative
X/P	HMDB0001565	0.970577448243158	0.147458976450136	9	0.0491529921500453		yes		0.770697486110767	yes	0.00504109135070777	informative	0	0	0.0491529921500453	0.0983059843000906	choline phosphate	informative
X/P	HMDB0001624	2.43881637584883	2.9770662164161	9	0.992355405472033		yes		0.0572813548875421	yes	0.077712753775651	informative	0	0	0.992355405472033	1.98471081094407	alpha-hydroxycaproate	informative
X/P	HMDB0001847	0.971365162878735	0.121552351344044	9	0.0405174504480148		yes		0.0900792926889814	yes	0.00335747013966291	informative	0	0	0.0405174504480148	0.0810349008960295	caffeine	informative
X/P	HMDB0001851	1.07115794855209	0.0726140286474216	9	0.0242046762158072		yes		0.0444551512807266	no	0.00183517410359595	informative	0	0	0.0242046762158072	0.0484093524316144	arabitol/xylitol	informative
X/P	HMDB0001857	0.899666779592543	0.105188428843596	9	0.0350628096145319		yes		0.492110221734206	yes	0.00349091038102966	informative	0	0	0.0350628096145319	0.0701256192290638	1,3-dimethylurate	informative
X/P	HMDB0001860	0.971156678402309	0.0752472777202657	9	0.0250824259067552		yes		0.178708123777232	yes	0.00225446295229754	informative	0	0	0.0250824259067552	0.0501648518135105	paraxanthine	informative
X/P	HMDB0001870	1.23877382232212	0.466255893453871	9	0.15541863115129		yes		0.0321082035752953	no	0.0112977934002408	informative	0	0	0.15541863115129	0.310837262302581	benzoate	informative
X/P	HMDB0001886	1.06959520431475	0.143745674204559	9	0.047915224734853		yes		0.794201253983734	yes	0.00492052105014887	informative	0	0	0.047915224734853	0.095830449469706	3-methylxanthine	informative
X/P	HMDB0001889	0.981746590495182	0.0447078804635282	9	0.0149026268211761		yes		0.741698562696516	yes	0.00152562749314283	informative	0	0	0.0149026268211761	0.0298052536423521	theophylline	informative
X/P	HMDB0001893	1.07126989098099	0.17716908127325	9	0.0590563604244168		yes		0.561545512063968	yes	0.00594083900962776	informative	0	0	0.0590563604244168	0.118112720848834	alpha-tocopherol	informative
X/P	HMDB0001895	0.876160926338464	0.352634064028828	9	0.117544688009609		yes		1.19547067476659e-06	no	0.00205976922187012	informative	0	0	0.117544688009609	0.235089376019218	salicylate	informative
X/P	HMDB0001931	1.480419613353	0.772457218571529	9	0.257485739523843		yes		8.06545455544424e-08	no	0.00307238380066604	informative	0	0	0.257485739523843	0.514971479047686	gamma-CEHC	informative
X/P	HMDB0001999	0.946977841077522	0.0632267611258287	9	0.0210755870419429		yes		0.0111255078170975	no	0.00133107264194966	informative	0	0	0.0210755870419429	0.0421511740838858	eicosapentaenoate (EPA; 20:5n3)	informative
X/P	HMDB0002000	1.05167967941855	0.0480632965645801	9	0.01602109885486		yes		0.907095615632393	yes	0.00165212427381036	certified	0	0	0.01602109885486	0.03204219770972	myristoleate (14:1n5)	certified
X/P	HMDB0002013	0.917842511658317	0.103712105398622	9	0.0345707017995407		yes		0.308968379305037	yes	0.00329661546389713	informative	0	0	0.0345707017995407	0.0691414035990815	butyrylcarnitine (C4)	informative
X/P	HMDB0002038	0.959849043318823	0.058549813315284	9	0.019516604438428		yes		0.330419836944481	yes	0.00187363214630277	certified	0	0	0.019516604438428	0.039033208876856	N6-methyllysine	certified
X/P	HMDB0002064	1.0469494855756	0.375774543774793	9	0.125258181258264		yes		0.303857147993211	yes	0.0119242547692616	informative	0	0	0.125258181258264	0.250516362516529	N-acetylputrescine	informative
X/P	HMDB0002068	0.977467035409693	0.0903264352997288	9	0.0301088117665763		yes		0.205484713545977	yes	0.00274907047919731	informative	0	0	0.0301088117665763	0.0602176235331525	erucate (22:1n9)	informative
X/P	HMDB0002070	1.06384576198314	0.121167968989904	9	0.0403893229966346		yes		0.229768660053575	yes	0.00373331679626345	informative	0	0	0.0403893229966346	0.0807786459932692	4-hydroxy-2-oxoglutaric acid	informative
X/P	HMDB0002088	0.860867393433188	0.0644010969124691	9	0.0214670323041564		yes		0.70022066001295	yes	0.00219098216298299	informative	0	0	0.0214670323041564	0.0429340646083127	oleoyl ethanolamide	informative
X/P	HMDB0002100	0.94893262901287	0.0592773038771304	9	0.0197591012923768		yes		0.588437229953784	yes	0.00199444082300906	informative	0	0	0.0197591012923768	0.0395182025847536	palmitoyl ethanolamide	informative
X/P	HMDB0002117	1.03299629268944	0.204713288995298	9	0.0682377629984327		yes		0.448374080445192	yes	0.00674053422954982	informative	0	0	0.0682377629984327	0.136475525996865	oleamide	informative
X/P	HMDB0002199	1.13872688305353	0.143806853644112	9	0.0479356178813707		yes		0.00515479916326509	no	0.00272737378755776	informative	0	0	0.0479356178813707	0.0958712357627414	3-(4-hydroxyphenyl)propionate	informative
X/P	HMDB0002203	0.909669186282037	0.243703960696789	9	0.0812346535655964		yes		0.397961808442886	yes	0.00793894314675379	informative	0	0	0.0812346535655964	0.162469307131193	3-hydroxydecanoate	informative
X/P	HMDB0002212	1.16241548369689	0.662917320680458	9	0.220972440226819		yes		0.389556493664843	yes	0.0215525980537419	informative	0	0	0.220972440226819	0.441944880453639	arachidate (20:0)	informative
X/P	HMDB0002226	0.931428965450203	0.156282184594326	9	0.0520940615314419		yes		0.230026174266628	yes	0.00481581080441059	informative	0	0	0.0520940615314419	0.104188123062884	adrenate (22:4n6)	informative
